id,mag,longitude,latitude,date,Days since last eruption,vei,was_erupted,volcano_latitude,volcano_longitude
usp000h7we,4.6,-73.596,-37.514,2010-02-27,97,,0.0,,
usp000h7u6,4.8,-73.39,-37.486,2010-02-27,97,,0.0,,
usp000h7u5,5.8,-73.652,-38.16,2010-02-27,97,,0.0,,
usp000h7u4,4.9,-73.436,-37.811,2010-02-27,97,,0.0,,
usp000h7u3,4.3,-73.077,-36.029,2010-02-27,97,,0.0,,
usp000h7u2,4.4,-74.669,-37.821999999999996,2010-02-27,97,,0.0,,
usp000h7u1,5.0,-73.315,-37.113,2010-02-27,97,,0.0,,
usp000h7u0,4.8,-73.883,-38.22,2010-02-27,97,,0.0,,
usp000h7ts,4.9,-71.837,-37.701,2010-02-27,97,,0.0,,
usp000h7tr,5.2,-73.257,-36.668,2010-02-27,97,,0.0,,
usp000h7tm,4.6,-73.282,-36.266,2010-02-27,97,,0.0,,
usp000h7tk,4.7,-72.923,-36.25,2010-02-27,97,,0.0,,
usp000h7te,5.0,-73.565,-37.52,2010-02-27,97,,0.0,,
usp000h7td,5.0,-73.309,-36.099000000000004,2010-02-27,97,,0.0,,
usp000h7t9,4.9,-73.035,-36.006,2010-02-27,97,,0.0,,
usp000h7uc,4.2,-73.095,-36.312,2010-02-27,97,,0.0,,
usp000h7t6,4.9,-73.817,-37.481,2010-02-27,97,,0.0,,
usp000h7t3,5.2,-72.87100000000001,-36.952,2010-02-27,97,,0.0,,
usp000h7sp,5.3,-72.71,-36.122,2010-02-27,97,,0.0,,
usp000h7sj,5.1,-73.2,-37.033,2010-02-27,97,,0.0,,
usp000h7se,5.4,-72.64699999999999,-36.458,2010-02-27,97,,0.0,,
usp000h7sc,5.3,-73.116,-36.866,2010-02-27,97,,0.0,,
usp000h7s9,6.0,-72.673,-36.869,2010-02-27,97,,0.0,,
usp000h7s5,5.6,-73.393,-38.032,2010-02-27,97,,0.0,,
usp000h7s1,5.6,-73.594,-36.924,2010-02-27,97,,0.0,,
usp000h7s0,5.1,-74.126,-37.964,2010-02-27,97,,0.0,,
usp000h7rz,4.9,-73.75399999999999,-37.688,2010-02-27,97,,0.0,,
usp000h7rx,5.2,-73.366,-36.912,2010-02-27,97,,0.0,,
usp000h7rw,4.9,-72.13600000000001,-36.72,2010-02-27,97,,0.0,,
usp000h7rr,5.1,-73.708,-38.099000000000004,2010-02-27,97,,0.0,,
usp000h7wf,4.2,-73.5,-38.207,2010-02-27,97,,0.0,,
usp000h7t4,5.1,-73.51,-36.176,2010-02-27,97,,0.0,,
usp000h7ud,4.6,-74.168,-37.228,2010-02-27,97,,0.0,,
usp000h7sz,5.2,-74.095,-37.247,2010-02-27,97,,0.0,,
usp000h7up,5.4,-73.399,-36.804,2010-02-27,97,,0.0,,
usp000h7wd,4.3,-72.689,-36.062,2010-02-27,97,,0.0,,
usp000h7uh,5.9,-73.694,-38.191,2010-02-27,97,,0.0,,
usp000h7wc,4.3,-73.487,-36.044000000000004,2010-02-27,97,,0.0,,
usp000h7wa,4.1,-73.418,-36.205999999999996,2010-02-27,97,,0.0,,
usp000h7w8,4.3,-72.673,-36.754,2010-02-27,97,,0.0,,
usp000h7w6,4.4,-73.156,-36.277,2010-02-27,97,,0.0,,
usp000h7w5,4.4,-73.189,-36.019,2010-02-27,97,,0.0,,
usp000h7w4,4.3,-72.976,-37.376,2010-02-27,97,,0.0,,
usp000h7w1,5.0,-72.865,-38.554,2010-02-27,97,,0.0,,
usp000h7w0,4.9,-73.206,-37.0,2010-02-27,97,,0.0,,
usp000h7vy,4.7,-73.822,-37.446999999999996,2010-02-27,97,,0.0,,
usp000h7vx,4.6,-73.943,-37.966,2010-02-27,97,,0.0,,
usp000h7vv,5.1,-74.973,-37.836999999999996,2010-02-27,97,,0.0,,
usp000h7vu,5.1,-73.373,-37.169000000000004,2010-02-27,97,,0.0,,
usp000h7vt,4.8,-73.377,-37.306999999999995,2010-02-27,97,,0.0,,
usp000h7w2,5.3,-73.645,-38.496,2010-02-27,97,,0.0,,
usp000h7vn,4.6,-73.437,-36.257,2010-02-27,97,,0.0,,
usp000h7vq,4.5,-72.895,-36.635,2010-02-27,97,,0.0,,
usp000h7uq,4.2,-73.053,-37.205999999999996,2010-02-27,97,,0.0,,
usp000h7v1,5.2,-73.71600000000001,-38.265,2010-02-27,97,,0.0,,
usp000h7v2,4.3,-73.335,-36.071999999999996,2010-02-27,97,,0.0,,
usp000h7v3,4.7,-73.446,-36.821999999999996,2010-02-27,97,,0.0,,
usp000h7v5,5.4,-73.188,-36.326,2010-02-27,97,,0.0,,
usp000h7v6,4.5,-73.098,-37.796,2010-02-27,97,,0.0,,
usp000h7v4,4.1,-73.304,-36.202,2010-02-27,97,,0.0,,
usp000h7v8,4.7,-73.865,-36.219,2010-02-27,97,,0.0,,
usp000h7va,5.0,-73.14,-37.032,2010-02-27,97,,0.0,,
usp000h7vd,4.4,-73.22399999999999,-37.629,2010-02-27,97,,0.0,,
usp000h7vh,5.0,-73.098,-36.184,2010-02-27,97,,0.0,,
usp000h7vj,4.3,-73.59100000000001,-37.224000000000004,2010-02-27,97,,0.0,,
usp000h86u,4.4,-73.736,-37.8,2010-02-28,98,,0.0,,
usp000h87f,4.5,-73.804,-37.606,2010-02-28,98,,0.0,,
usp000h884,4.7,-73.411,-36.027,2010-02-28,98,,0.0,,
usp000h87e,4.7,-73.23899999999999,-36.293,2010-02-28,98,,0.0,,
usp000h87c,5.2,-73.383,-38.211999999999996,2010-02-28,98,,0.0,,
usp000h877,4.7,-73.53,-38.294000000000004,2010-02-28,98,,0.0,,
usp000h883,4.4,-73.468,-37.473,2010-02-28,98,,0.0,,
usp000h86t,4.3,-71.79899999999999,-36.046,2010-02-28,98,,0.0,,
usp000h867,4.6,-73.44,-38.126,2010-02-28,98,,0.0,,
usp000h86c,4.6,-73.188,-36.75,2010-02-28,98,,0.0,,
usp000h86a,4.3,-73.767,-37.525999999999996,2010-02-28,98,,0.0,,
usp000h85x,4.1,-73.27,-37.138000000000005,2010-02-28,98,,0.0,,
usp000h868,4.4,-72.545,-37.058,2010-02-28,98,,0.0,,
usp000h863,4.9,-73.219,-38.606,2010-02-28,98,,0.0,,
usp000h862,4.5,-73.03399999999999,-36.521,2010-02-28,98,,0.0,,
usp000h88g,4.2,-74.178,-38.296,2010-02-28,98,,0.0,,
usp000h85y,4.3,-73.932,-37.084,2010-02-28,98,,0.0,,
usp000h86q,4.4,-73.17399999999999,-37.847,2010-02-28,98,,0.0,,
usp000h88k,4.9,-73.45,-37.446999999999996,2010-02-28,98,,0.0,,
usp000h8a6,4.2,-73.584,-38.091,2010-02-28,98,,0.0,,
usp000h88r,4.2,-73.696,-37.759,2010-02-28,98,,0.0,,
usp000h8at,4.7,-74.389,-36.353,2010-02-28,98,,0.0,,
usp000h85s,4.1,-73.992,-38.525999999999996,2010-02-28,98,,0.0,,
usp000h8as,5.1,-73.065,-37.348,2010-02-28,98,,0.0,,
usp000h8am,5.0,-73.331,-36.847,2010-02-28,98,,0.0,,
usp000h8ak,4.8,-73.971,-38.472,2010-02-28,98,,0.0,,
usp000h8ag,4.4,-73.39,-36.586999999999996,2010-02-28,98,,0.0,,
usp000h89s,4.4,-73.262,-36.474000000000004,2010-02-28,98,,0.0,,
usp000h89r,5.9,-73.68,-38.099000000000004,2010-02-28,98,,0.0,,
usp000h88p,4.3,-73.41,-38.445,2010-02-28,98,,0.0,,
usp000h89p,4.3,-72.906,-36.825,2010-02-28,98,,0.0,,
usp000h89f,4.9,-73.28,-36.448,2010-02-28,98,,0.0,,
usp000h89e,5.1,-72.729,-36.793,2010-02-28,98,,0.0,,
usp000h89c,4.3,-73.176,-37.135,2010-02-28,98,,0.0,,
usp000h895,4.7,-73.41,-37.471,2010-02-28,98,,0.0,,
usp000h893,4.6,-73.854,-38.141,2010-02-28,98,,0.0,,
usp000h892,4.3,-73.52600000000001,-37.841,2010-02-28,98,,0.0,,
usp000h88w,4.4,-73.309,-37.007,2010-02-28,98,,0.0,,
usp000h88s,4.6,-73.539,-38.067,2010-02-28,98,,0.0,,
usp000h89g,4.9,-73.415,-36.817,2010-02-28,98,,0.0,,
usp000h85r,5.0,-72.883,-37.79,2010-02-28,98,,0.0,,
usp000h87z,4.9,-73.638,-37.47,2010-02-28,98,,0.0,,
usp000h85m,4.2,-73.045,-36.014,2010-02-28,98,,0.0,,
usp000h83b,4.7,-74.484,-37.023,2010-02-28,98,,0.0,,
usp000h832,4.5,-74.737,-38.269,2010-02-28,98,,0.0,,
usp000h831,4.4,-73.146,-37.909,2010-02-28,98,,0.0,,
usp000h830,4.2,-71.359,-36.177,2010-02-28,98,,0.0,,
usp000h82z,4.6,-73.75,-38.54,2010-02-28,98,,0.0,,
usp000h82y,4.4,-73.89399999999999,-37.586,2010-02-28,98,,0.0,,
usp000h82v,4.6,-72.863,-37.835,2010-02-28,98,,0.0,,
usp000h82u,5.3,-72.707,-36.633,2010-02-28,98,,0.0,,
usp000h83c,4.5,-73.559,-36.745,2010-02-28,98,,0.0,,
usp000h82n,4.8,-73.509,-37.135999999999996,2010-02-28,98,,0.0,,
usp000h82g,4.7,-72.708,-36.105,2010-02-28,98,,0.0,,
usp000h82e,5.3,-73.376,-36.818000000000005,2010-02-28,98,,0.0,,
usp000h82d,5.1,-73.73899999999999,-38.145,2010-02-28,98,,0.0,,
usp000h82a,4.6,-72.345,-37.321999999999996,2010-02-28,98,,0.0,,
usp000h829,4.5,-74.139,-36.041,2010-02-28,98,,0.0,,
usp000h826,4.5,-73.007,-37.328,2010-02-28,98,,0.0,,
usp000h824,5.3,-73.369,-36.624,2010-02-28,98,,0.0,,
usp000h85p,5.1,-73.473,-38.385999999999996,2010-02-28,98,,0.0,,
usp000h82h,4.7,-73.417,-36.024,2010-02-28,98,,0.0,,
usp000h83h,5.4,-73.574,-38.32,2010-02-28,98,,0.0,,
usp000h82w,4.6,-73.041,-37.688,2010-02-28,98,,0.0,,
usp000h83t,5.1,-73.507,-37.754,2010-02-28,98,,0.0,,
usp000h85h,4.4,-73.45,-37.614000000000004,2010-02-28,98,,0.0,,
usp000h83j,5.1,-73.55199999999999,-38.385,2010-02-28,98,,0.0,,
usp000h85a,4.2,-73.765,-38.553000000000004,2010-02-28,98,,0.0,,
usp000h859,4.3,-74.025,-39.383,2010-02-28,98,,0.0,,
usp000h858,4.0,-72.406,-36.166,2010-02-28,98,,0.0,,
usp000h852,5.3,-73.42,-37.792,2010-02-28,98,,0.0,,
usp000h84z,5.3,-73.328,-37.711999999999996,2010-02-28,98,,0.0,,
usp000h84v,4.5,-73.036,-36.425,2010-02-28,98,,0.0,,
usp000h84r,4.9,-73.714,-38.045,2010-02-28,98,,0.0,,
usp000h85e,4.9,-72.696,-37.971,2010-02-28,98,,0.0,,
usp000h84m,4.6,-73.87,-37.723,2010-02-28,98,,0.0,,
usp000h84j,4.8,-72.592,-38.003,2010-02-28,98,,0.0,,
usp000h84h,4.5,-72.946,-36.764,2010-02-28,98,,0.0,,
usp000h84d,4.7,-72.825,-36.251999999999995,2010-02-28,98,,0.0,,
usp000h843,4.5,-73.14699999999999,-36.881,2010-02-28,98,,0.0,,
usp000h842,4.5,-74.408,-38.485,2010-02-28,98,,0.0,,
usp000h840,4.7,-73.887,-38.431999999999995,2010-02-28,98,,0.0,,
usp000h84p,5.0,-73.873,-38.795,2010-02-28,98,,0.0,,
usp000h83v,4.6,-72.666,-36.645,2010-02-28,98,,0.0,,
usp000h8db,4.5,-74.863,-37.077,2010-03-01,99,,0.0,,
usp000h8df,4.7,-73.167,-36.219,2010-03-01,99,,0.0,,
usp000h8dm,4.6,-74.762,-37.141,2010-03-01,99,,0.0,,
usp000h8dp,4.8,-73.67399999999999,-38.375,2010-03-01,99,,0.0,,
usp000h8dq,4.5,-73.34,-36.513000000000005,2010-03-01,99,,0.0,,
usp000h8du,4.1,-73.678,-37.46,2010-03-01,99,,0.0,,
usp000h8dv,4.3,-73.514,-36.739000000000004,2010-03-01,99,,0.0,,
usp000h8e9,4.1,-73.459,-36.205999999999996,2010-03-01,99,,0.0,,
usp000h8e5,5.1,-73.551,-36.759,2010-03-01,99,,0.0,,
usp000h8e8,4.5,-73.544,-37.939,2010-03-01,99,,0.0,,
usp000h8ea,4.3,-72.536,-36.976,2010-03-01,99,,0.0,,
usp000h8ec,5.0,-72.473,-36.297,2010-03-01,99,,0.0,,
usp000h8ee,4.5,-73.42,-36.047,2010-03-01,99,,0.0,,
usp000h8f0,4.2,-72.807,-36.047,2010-03-01,99,,0.0,,
usp000h8d9,4.5,-73.932,-38.548,2010-03-01,99,,0.0,,
usp000h8e0,4.1,-73.616,-37.355,2010-03-01,99,,0.0,,
usp000h8d7,4.8,-73.759,-36.935,2010-03-01,99,,0.0,,
usp000h8e7,4.4,-73.577,-38.475,2010-03-01,99,,0.0,,
usp000h8d0,4.8,-71.367,-37.071,2010-03-01,99,,0.0,,
usp000h8d6,4.4,-73.568,-36.895,2010-03-01,99,,0.0,,
usp000h8au,4.6,-73.053,-36.426,2010-03-01,99,,0.0,,
usp000h8av,5.1,-73.916,-38.308,2010-03-01,99,,0.0,,
usp000h8b2,4.5,-72.82600000000001,-37.246,2010-03-01,99,,0.0,,
usp000h8ba,4.4,-73.01100000000001,-36.833,2010-03-01,99,,0.0,,
usp000h8bb,4.8,-73.188,-36.641999999999996,2010-03-01,99,,0.0,,
usp000h8bg,5.0,-72.794,-36.048,2010-03-01,99,,0.0,,
usp000h8bm,5.0,-73.113,-38.599000000000004,2010-03-01,99,,0.0,,
usp000h8b0,4.4,-72.749,-37.256,2010-03-01,99,,0.0,,
usp000h8bs,4.8,-73.393,-36.854,2010-03-01,99,,0.0,,
usp000h8bv,4.3,-72.932,-38.481,2010-03-01,99,,0.0,,
usp000h8bz,4.2,-73.5,-36.177,2010-03-01,99,,0.0,,
usp000h8c0,5.0,-74.928,-37.958,2010-03-01,99,,0.0,,
usp000h8c5,4.2,-72.477,-36.915,2010-03-01,99,,0.0,,
usp000h8cd,4.9,-72.665,-36.132,2010-03-01,99,,0.0,,
usp000h8cn,5.0,-74.486,-37.84,2010-03-01,99,,0.0,,
usp000h8bq,4.1,-72.779,-36.917,2010-03-01,99,,0.0,,
usp000h8gt,4.2,-73.27,-36.174,2010-03-02,100,,0.0,,
usp000h8h1,4.3,-74.61,-37.133,2010-03-02,100,,0.0,,
usp000h8h6,4.6,-74.60600000000001,-37.835,2010-03-02,100,,0.0,,
usp000h8h8,4.3,-73.316,-36.114000000000004,2010-03-02,100,,0.0,,
usp000h8hc,5.2,-73.328,-36.618,2010-03-02,100,,0.0,,
usp000h8j1,5.1,-72.562,-36.537,2010-03-02,100,,0.0,,
usp000h8hu,4.7,-72.96300000000001,-37.655,2010-03-02,100,,0.0,,
usp000h8hv,4.8,-73.48,-37.433,2010-03-02,100,,0.0,,
usp000h8jf,5.0,-73.116,-36.48,2010-03-02,100,,0.0,,
usp000h8gq,4.5,-73.609,-38.497,2010-03-02,100,,0.0,,
usp000h8hj,5.1,-73.788,-39.508,2010-03-02,100,,0.0,,
usp000h8gn,4.6,-73.34899999999999,-36.573,2010-03-02,100,,0.0,,
usp000h8j8,4.5,-73.639,-37.501,2010-03-02,100,,0.0,,
usp000h8g8,4.6,-73.709,-38.544000000000004,2010-03-02,100,,0.0,,
usp000h8gf,4.0,-73.40899999999999,-36.694,2010-03-02,100,,0.0,,
usp000h8fb,4.9,-73.5,-37.574,2010-03-02,100,,0.0,,
usp000h8fc,4.9,-73.473,-36.138000000000005,2010-03-02,100,,0.0,,
usp000h8fd,4.5,-73.301,-36.739000000000004,2010-03-02,100,,0.0,,
usp000h8fg,4.3,-73.72399999999999,-37.47,2010-03-02,100,,0.0,,
usp000h8f6,4.4,-73.73100000000001,-37.936,2010-03-02,100,,0.0,,
usp000h8fw,5.5,-73.301,-36.675,2010-03-02,100,,0.0,,
usp000h8fy,4.5,-72.208,-36.743,2010-03-02,100,,0.0,,
usp000h8g2,4.2,-73.557,-37.555,2010-03-02,100,,0.0,,
usp000h8g4,4.2,-73.65100000000001,-37.246,2010-03-02,100,,0.0,,
usp000h8fh,5.1,-71.366,-39.76,2010-03-02,100,,0.0,,
usp000h8kt,4.4,-72.758,-37.192,2010-03-03,101,,0.0,,
usp000h8n1,5.0,-73.554,-38.453,2010-03-03,101,,0.0,,
usp000h8mw,4.4,-73.79899999999999,-38.391999999999996,2010-03-03,101,,0.0,,
usp000h8mt,4.1,-72.038,-37.427,2010-03-03,101,,0.0,,
usp000h8mr,4.2,-73.55,-37.6,2010-03-03,101,,0.0,,
usp000h8mn,6.1,-73.36,-36.61,2010-03-03,101,,0.0,,
usp000h8m7,4.8,-72.656,-36.989000000000004,2010-03-03,101,,0.0,,
usp000h8ky,4.2,-73.163,-36.988,2010-03-03,101,,0.0,,
usp000h8kk,4.9,-72.619,-36.056,2010-03-03,101,,0.0,,
usp000h8mh,4.7,-73.764,-37.275999999999996,2010-03-03,101,,0.0,,
usp000h8kc,4.4,-72.279,-36.263000000000005,2010-03-03,101,,0.0,,
usp000h8ka,4.3,-73.884,-37.729,2010-03-03,101,,0.0,,
usp000h8k9,5.1,-73.79899999999999,-37.301,2010-03-03,101,,0.0,,
usp000h8k8,5.3,-73.872,-37.582,2010-03-03,101,,0.0,,
usp000h8k7,4.3,-73.482,-37.573,2010-03-03,101,,0.0,,
usp000h8jx,4.7,-73.221,-38.554,2010-03-03,101,,0.0,,
usp000h8jv,4.5,-73.65899999999999,-38.777,2010-03-03,101,,0.0,,
usp000h8jt,4.3,-73.47800000000001,-37.763000000000005,2010-03-03,101,,0.0,,
usp000h8kj,4.3,-72.367,-36.34,2010-03-03,101,,0.0,,
usp000h8qq,4.0,-73.205,-36.506,2010-03-04,102,,0.0,,
usp000h8qa,4.5,-73.265,-36.335,2010-03-04,102,,0.0,,
usp000h8q9,4.3,-73.597,-37.259,2010-03-04,102,,0.0,,
usp000h8q8,4.2,-73.275,-36.397,2010-03-04,102,,0.0,,
usp000h8q6,4.6,-73.402,-36.271,2010-03-04,102,,0.0,,
usp000h8px,4.6,-73.57300000000001,-37.319,2010-03-04,102,,0.0,,
usp000h8pn,4.7,-73.63600000000001,-38.402,2010-03-04,102,,0.0,,
usp000h8pc,5.0,-74.582,-37.647,2010-03-04,102,,0.0,,
usp000h8p3,4.4,-73.41199999999999,-38.275999999999996,2010-03-04,102,,0.0,,
usp000h8p1,4.6,-73.016,-36.645,2010-03-04,102,,0.0,,
usp000h8p0,4.2,-73.84899999999999,-38.068000000000005,2010-03-04,102,,0.0,,
usp000h8nr,4.7,-73.43,-36.699,2010-03-04,102,,0.0,,
usp000h8pw,4.5,-73.105,-37.227,2010-03-04,102,,0.0,,
usp000h8rv,5.2,-73.506,-37.442,2010-03-05,103,,0.0,,
usp000h8sk,4.9,-73.11,-36.129,2010-03-05,103,,0.0,,
usp000h8sj,4.7,-73.55199999999999,-36.760999999999996,2010-03-05,103,,0.0,,
usp000h8sg,4.7,-72.78699999999999,-36.732,2010-03-05,103,,0.0,,
usp000h8s5,4.3,-73.75399999999999,-36.738,2010-03-05,103,,0.0,,
usp000h8s2,4.5,-73.104,-38.093,2010-03-05,103,,0.0,,
usp000h8s1,4.2,-72.77199999999999,-36.143,2010-03-05,103,,0.0,,
usp000h8rt,6.6,-73.374,-36.665,2010-03-05,103,,0.0,,
usp000h8rf,4.4,-71.207,-36.99,2010-03-05,103,,0.0,,
usp000h8rr,4.6,-73.184,-36.378,2010-03-05,103,,0.0,,
usp000h8rq,5.2,-73.643,-37.559,2010-03-05,103,,0.0,,
usp000h8rp,4.4,-73.26899999999999,-36.668,2010-03-05,103,,0.0,,
usp000h8rm,4.1,-72.872,-36.619,2010-03-05,103,,0.0,,
usp000h8rk,6.1,-73.223,-36.631,2010-03-05,103,,0.0,,
usp000h8rj,4.6,-73.46600000000001,-36.709,2010-03-05,103,,0.0,,
usp000h8rg,4.0,-71.165,-37.067,2010-03-05,103,,0.0,,
usp000h8rs,4.8,-73.285,-36.757,2010-03-05,103,,0.0,,
usp000h8v5,4.0,-73.348,-36.882,2010-03-06,104,,0.0,,
usp000h8v0,4.9,-73.569,-37.468,2010-03-06,104,,0.0,,
usp000h8uz,4.7,-73.485,-37.551,2010-03-06,104,,0.0,,
usp000h8up,4.7,-73.54899999999999,-37.531,2010-03-06,104,,0.0,,
usp000h8un,5.0,-72.972,-36.174,2010-03-06,104,,0.0,,
usp000h8ue,4.3,-74.88600000000001,-37.946999999999996,2010-03-06,104,,0.0,,
usp000h8ud,5.2,-73.711,-37.434,2010-03-06,104,,0.0,,
usp000h8u9,4.0,-73.51100000000001,-37.843,2010-03-06,104,,0.0,,
usp000h8u3,4.7,-73.08,-36.438,2010-03-06,104,,0.0,,
usp000h8u1,4.6,-73.192,-38.382,2010-03-06,104,,0.0,,
usp000h8tz,4.3,-73.566,-36.406,2010-03-06,104,,0.0,,
usp000h8te,4.7,-73.407,-36.193000000000005,2010-03-06,104,,0.0,,
usp000h8t1,4.0,-73.455,-38.34,2010-03-06,104,,0.0,,
usp000h8t0,5.1,-73.521,-37.056999999999995,2010-03-06,104,,0.0,,
usp000h8sw,4.3,-71.861,-36.238,2010-03-06,104,,0.0,,
usp000h8u7,4.2,-73.66199999999999,-37.42,2010-03-06,104,,0.0,,
usp000h8wf,5.0,-73.5,-38.046,2010-03-07,105,,0.0,,
usp000h8wv,5.1,-73.042,-36.156,2010-03-07,105,,0.0,,
usp000h8ws,4.6,-73.321,-38.014,2010-03-07,105,,0.0,,
usp000h8wk,4.5,-73.681,-38.393,2010-03-07,105,,0.0,,
usp000h8wh,4.4,-73.325,-36.934,2010-03-07,105,,0.0,,
usp000h8wc,5.9,-73.3,-37.99,2010-03-07,105,,0.0,,
usp000h8w3,4.5,-73.699,-36.872,2010-03-07,105,,0.0,,
usp000h8w7,4.9,-73.413,-37.946999999999996,2010-03-07,105,,0.0,,
usp000h8wb,4.1,-73.562,-36.546,2010-03-07,105,,0.0,,
usp000h8vb,4.5,-73.634,-36.967,2010-03-07,105,,0.0,,
usp000h8v9,4.5,-73.322,-36.946,2010-03-07,105,,0.0,,
usp000h8v7,4.2,-73.62899999999999,-37.452,2010-03-07,105,,0.0,,
usp000h8yj,4.3,-73.029,-36.086,2010-03-08,106,,0.0,,
usp000h8ye,4.7,-73.245,-36.466,2010-03-08,106,,0.0,,
usp000h8y6,4.4,-73.46300000000001,-36.898,2010-03-08,106,,0.0,,
usp000h8z9,4.2,-73.569,-38.463,2010-03-08,106,,0.0,,
usp000h8x2,4.9,-73.389,-38.063,2010-03-08,106,,0.0,,
usp000h8wz,4.6,-73.9,-37.588,2010-03-08,106,,0.0,,
usp000h8wy,4.4,-73.595,-38.047,2010-03-08,106,,0.0,,
usp000h8x9,4.5,-73.587,-38.571999999999996,2010-03-08,106,,0.0,,
usp000h8zr,4.6,-73.639,-38.486999999999995,2010-03-09,107,,0.0,,
usp000h8zy,4.8,-73.321,-37.103,2010-03-09,107,,0.0,,
usp000h901,4.5,-72.748,-37.056,2010-03-09,107,,0.0,,
usp000h90e,4.9,-73.32600000000001,-37.496,2010-03-09,107,,0.0,,
usp000h90f,4.6,-73.581,-37.509,2010-03-09,107,,0.0,,
usp000h90v,4.4,-73.331,-37.961999999999996,2010-03-09,107,,0.0,,
usp000h917,4.6,-73.441,-38.501999999999995,2010-03-09,107,,0.0,,
usp000h933,5.1,-74.906,-38.093,2010-03-10,108,,0.0,,
usp000h93e,4.3,-73.637,-37.676,2010-03-10,108,,0.0,,
usp000h93b,4.4,-73.46,-36.816,2010-03-10,108,,0.0,,
usp000h934,4.8,-74.475,-37.896,2010-03-10,108,,0.0,,
usp000h92z,4.8,-73.717,-38.427,2010-03-10,108,,0.0,,
usp000h92g,5.1,-73.189,-36.699,2010-03-10,108,,0.0,,
usp000h92h,5.2,-73.498,-36.934,2010-03-10,108,,0.0,,
usp000h91x,4.4,-73.676,-37.383,2010-03-10,108,,0.0,,
usp000h91w,5.2,-73.681,-37.156,2010-03-10,108,,0.0,,
usp000h91s,5.2,-72.718,-36.981,2010-03-10,108,,0.0,,
usp000h92y,4.1,-72.134,-37.465,2010-03-10,108,,0.0,,
usp000h96c,4.9,-73.37100000000001,-37.711,2010-03-11,109,,0.0,,
usp000h96a,5.3,-73.65100000000001,-37.705,2010-03-11,109,,0.0,,
usp000h968,4.6,-73.211,-38.44,2010-03-11,109,,0.0,,
usp000h964,4.4,-73.495,-37.741,2010-03-11,109,,0.0,,
usp000h94y,4.8,-74.58800000000001,-37.184,2010-03-11,109,,0.0,,
usp000h94k,4.6,-73.60300000000001,-37.249,2010-03-11,109,,0.0,,
usp000h94h,4.8,-73.768,-37.173,2010-03-11,109,,0.0,,
usp000h946,4.6,-73.146,-38.007,2010-03-11,109,,0.0,,
usp000h944,4.4,-73.64399999999999,-37.417,2010-03-11,109,,0.0,,
usp000h93r,4.1,-73.665,-37.139,2010-03-11,109,,0.0,,
usp000h93j,4.1,-74.759,-36.946999999999996,2010-03-11,109,,0.0,,
usp000h94j,5.1,-73.512,-37.259,2010-03-11,109,,0.0,,
usp000h99e,4.7,-73.649,-37.43,2010-03-12,110,,0.0,,
usp000h999,4.8,-73.52,-37.342,2010-03-12,110,,0.0,,
usp000h992,4.5,-73.933,-37.946,2010-03-12,110,,0.0,,
usp000h98k,4.0,-73.546,-37.516999999999996,2010-03-12,110,,0.0,,
usp000h98j,4.4,-73.704,-38.145,2010-03-12,110,,0.0,,
usp000h98e,4.7,-73.499,-37.481,2010-03-12,110,,0.0,,
usp000h98g,4.0,-73.608,-37.538000000000004,2010-03-12,110,,0.0,,
usp000h982,4.7,-73.691,-37.505,2010-03-12,110,,0.0,,
usp000h980,4.8,-72.385,-38.124,2010-03-12,110,,0.0,,
usp000h97y,5.1,-73.786,-37.695,2010-03-12,110,,0.0,,
usp000h97k,4.6,-73.322,-36.286,2010-03-12,110,,0.0,,
usp000h97d,4.5,-73.497,-36.143,2010-03-12,110,,0.0,,
usp000h96x,4.7,-72.944,-37.138000000000005,2010-03-12,110,,0.0,,
usp000h98b,4.0,-73.009,-36.946,2010-03-12,110,,0.0,,
usp000h9bb,5.3,-73.702,-36.825,2010-03-13,111,,0.0,,
usp000h9b5,4.3,-73.46600000000001,-36.339,2010-03-13,111,,0.0,,
usp000h9b2,4.6,-73.78399999999999,-37.286,2010-03-13,111,,0.0,,
usp000h9ax,4.7,-73.292,-37.038000000000004,2010-03-13,111,,0.0,,
usp000h9ak,4.2,-73.075,-36.368,2010-03-13,111,,0.0,,
usp000h9ag,4.4,-73.10600000000001,-37.314,2010-03-13,111,,0.0,,
usp000h9af,4.7,-73.494,-37.552,2010-03-13,111,,0.0,,
usp000h9ae,5.8,-73.465,-37.551,2010-03-13,111,,0.0,,
usp000h99y,4.4,-73.675,-38.22,2010-03-13,111,,0.0,,
usp000h99w,5.4,-73.5,-36.725,2010-03-13,111,,0.0,,
usp000h99v,5.3,-73.612,-36.685,2010-03-13,111,,0.0,,
usp000h99r,4.8,-73.809,-38.17,2010-03-13,111,,0.0,,
usp000h99g,4.4,-73.502,-37.539,2010-03-13,111,,0.0,,
usp000h9aa,4.8,-73.505,-37.279,2010-03-13,111,,0.0,,
usp000h9d5,4.5,-73.675,-37.334,2010-03-14,112,,0.0,,
usp000h9dh,4.6,-73.692,-38.374,2010-03-14,112,,0.0,,
usp000h9dg,4.9,-73.586,-38.442,2010-03-14,112,,0.0,,
usp000h9df,4.8,-73.744,-38.397,2010-03-14,112,,0.0,,
usp000h9dd,5.6,-73.53399999999999,-38.525999999999996,2010-03-14,112,,0.0,,
usp000h9dc,4.8,-73.546,-37.851,2010-03-14,112,,0.0,,
